TransactionID;Date;StoreID;CustomerID;ProductID;Channel;PaymentMethod;Promotion;Quantity;UnitPrice;DiscountPct;GrossSales;TaxAmount;NetSales;UnitCost;ReturnFlag
2023-002820;05-03-2023;S1032;C00190;P2031;Marketplace;Financiamiento;2x1;1;162.88;0.2;162.88;24.43;138.45;111.43;1
2023-002821;09-15-2023;S1004;C00726;P2053;Call Center;Billetera Digital;Promo 10%;2;934.5;0.0;1869.0;242.97;1626.03;436.17;0
2023-002822;01-28-2023;S1037;C00335;P2156;Web;Transferencia;Promo 15%;1;73.29;0.1;73.29;9.53;63.76;55.02;0
2023-002823;04-04-2023;S1020;C00751;P2014;Call Center;Tarjeta;Sin Promo;1;430.19;0.0;430.19;64.53;365.66;296.33;0
2023-002824;04-01-2023;S1044;C00225;P2010;Web;Financiamiento;Black Friday;1;404.09;0.0;404.09;52.53;351.56;210.17;0
2023-002825;07-14-2023;S1045;C00359;P2139;Web;Tarjeta;Sin Promo;1;20.28;0.0;20.28;2.64;17.64;12.71;0
2023-002826;05-18-2023;S1015;C00179;P2047;Tienda;Transferencia;2x1;1;411.11;0.1;411.11;49.33;361.78;295.44;0
2023-002827;07-22-2023;S1029;C00050;P2128;Web;Tarjeta;Black Friday;1;557.39;0.0;557.39;83.61;473.78;269.57;0
2023-002828;07-30-2023;S1025;C00501;P2126;Marketplace;Billetera Digital;Sin Promo;4;684.14;0.0;2736.56;410.48;2326.08;413.19;0
2023-002829;07-12-2023;S1028;C00075;P2105;Call Center;Financiamiento;Promo 10%;1;676.15;0.0;676.15;101.42;574.73;320.12;1
2023-002830;10-22-2023;S1014;C00777;P2156;Marketplace;Efectivo;2x1;1;81.43;0.0;81.43;9.77;71.66;55.02;0
2023-002831;04-24-2023;S1036;C00718;P2020;Web;Tarjeta;Cyber Week;1;41.96;0.15;41.96;6.29;35.67;32.33;0
2023-002832;12-18-2023;S1001;C00551;P2011;Tienda;Tarjeta;Cyber Week;3;353.45;0.1;1060.35;137.85;922.5;309.34;0
2023-002833;04-22-2023;S1026;C00347;P2090;Tienda;Tarjeta;2x1;2;123.88;0.0;247.76;37.16;210.6;72.93;1
2023-002834;09-13-2023;S1027;C00480;P2062;Tienda;Billetera Digital;Cyber Week;2;89.51;0.2;179.02;26.85;152.17;74.21;0
2023-002835;10-10-2023;S1033;C00181;P2067;Call Center;Financiamiento;2x1;4;495.08;0.15;1980.32;297.05;1683.27;420.88;0
2023-002836;12-05-2023;S1033;C00648;P2069;Web;Tarjeta;2x1;1;191.55;0.0;191.55;28.73;162.82;145.02;0
2023-002837;01-17-2023;S1029;C00668;P2023;Tienda;Efectivo;2x1;2;529.75;0.0;1059.5;158.92;900.58;346.8;0
2023-002838;05-31-2023;S1014;C00279;P2010;Marketplace;Tarjeta;Promo 15%;3;404.09;0.0;1212.27;145.47;1066.8;210.17;0
2023-002839;04-13-2023;S1045;C00366;P2047;Marketplace;Financiamiento;Cyber Week;1;433.95;0.05;433.95;56.41;377.54;295.44;0
2023-002840;09-21-2023;S1045;C00659;P2091;Web;Financiamiento;Promo 10%;1;541.5;0.0;541.5;70.39;471.11;397.11;0
2023-002841;09-22-2023;S1043;C00708;P2019;Web;Transferencia;Black Friday;1;471.27;0.0;471.27;61.27;410.0;283.84;0
2023-002842;10-20-2023;S1008;C00316;P2091;Tienda;Efectivo;Promo 10%;1;541.5;0.0;541.5;70.39;471.11;397.11;0
2023-002843;01-19-2023;S1033;C00497;P2110;Web;Financiamiento;Cyber Week;1;354.21;0.15;354.21;53.13;301.08;314.95;0
2023-002844;07-24-2023;S1001;C00099;P2082;Web;Billetera Digital;Promo 15%;3;267.35;0.05;802.05;104.27;697.78;152.77;0
2023-002845;12-20-2023;S1022;C00101;P2064;Marketplace;Tarjeta;Cyber Week;1;91.31;0.0;91.31;13.7;77.61;57.47;0
2023-002846;02-17-2023;S1025;C00322;P2123;Tienda;Transferencia;Promo 10%;3;166.35;0.05;499.05;74.86;424.19;112.82;0
2023-002847;08-03-2023;S1021;C00671;P2142;Call Center;Financiamiento;2x1;1;493.89;0.0;493.89;74.08;419.81;331.65;1
2023-002848;01-02-2023;S1030;C00402;P2088;Tienda;Tarjeta;Sin Promo;2;486.13;0.15;972.26;145.84;826.42;308.2;0
2023-002849;01-21-2023;S1036;C00247;P2114;Call Center;Transferencia;Black Friday;2;554.0;0.0;1108.0;166.2;941.8;274.57;0
2023-002850;04-14-2023;S1042;C00211;P2072;Marketplace;Billetera Digital;Black Friday;2;574.39;0.05;1148.78;149.34;999.44;420.23;0
2023-002851;07-27-2023;S1003;C00159;P2088;Call Center;Transferencia;Cyber Week;1;571.92;0.0;571.92;74.35;497.57;308.2;0
2023-002852;02-16-2023;S1014;C00569;P2158;Tienda;Tarjeta;Promo 15%;2;488.15;0.1;976.3;117.16;859.14;274.83;0
2023-002853;08-15-2023;S1029;C00780;P2014;Marketplace;Financiamiento;Promo 10%;6;408.68;0.05;2452.08;367.81;2084.27;296.33;0
2023-002854;09-12-2023;S1015;C00491;P2072;Marketplace;Billetera Digital;Black Friday;5;604.62;0.0;3023.1;362.77;2660.33;420.23;0
2023-002855;02-07-2023;S1021;C00002;P2160;Tienda;Tarjeta;Promo 10%;1;649.78;0.2;649.78;97.47;552.31;418.28;0
2023-002856;04-01-2023;S1008;C00774;P2018;Web;Financiamiento;2x1;4;391.86;0.0;1567.44;203.77;1363.67;224.11;0
2023-002857;01-15-2023;S1020;C00352;P2020;Marketplace;Billetera Digital;Promo 15%;5;49.36;0.0;246.8;37.02;209.78;32.33;0
2023-002858;10-06-2023;S1008;C00324;P2084;Tienda;Efectivo;Cyber Week;1;10.89;0.0;10.89;1.42;9.47;8.31;0
2023-002859;06-09-2023;S1024;C00568;P2113;Call Center;Efectivo;2x1;1;297.65;0.0;297.65;44.65;253.0;139.53;0
2023-002860;11-20-2023;S1005;C00682;P2029;Marketplace;Tarjeta;Cyber Week;1;417.77;0.15;417.77;54.31;363.46;271.13;1
2023-002861;05-28-2023;S1034;C00253;P2078;Tienda;Efectivo;2x1;2;149.09;0.1;298.18;44.73;253.45;125.47;0
2023-002862;02-26-2023;S1014;C00004;P2155;Marketplace;Billetera Digital;Cyber Week;1;149.46;0.05;149.46;17.94;131.52;71.96;0
2023-002863;11-18-2023;S1029;C00618;P2117;Web;Financiamiento;Promo 10%;2;84.2;0.0;168.4;25.26;143.14;41.82;1
2023-002864;09-29-2023;S1019;C00193;P2127;Marketplace;Tarjeta;Promo 15%;2;659.39;0.1;1318.78;197.82;1120.96;361.43;0
2023-002865;11-27-2023;S1021;C00699;P2064;Web;Efectivo;Promo 10%;1;86.74;0.05;86.74;13.01;73.73;57.47;0
2023-002866;11-05-2023;S1013;C00228;P2099;Web;Transferencia;Promo 10%;2;294.57;0.0;589.14;70.7;518.44;231.19;0
2023-002867;10-07-2023;S1001;C00039;P2139;Tienda;Transferencia;Black Friday;3;19.27;0.05;57.81;7.52;50.29;12.71;0
2023-002868;11-18-2023;S1021;C00291;P2126;Call Center;Efectivo;Cyber Week;1;684.14;0.0;684.14;102.62;581.52;413.19;0
2023-002869;07-16-2023;S1029;C00650;P2134;Call Center;Transferencia;Black Friday;2;217.4;0.1;434.8;65.22;369.58;153.79;0
2023-002870;05-08-2023;S1027;C00414;P2107;Marketplace;Efectivo;Promo 10%;1;322.0;0.0;322.0;48.3;273.7;196.36;1
2023-002871;02-07-2023;S1031;C00492;P2068;Marketplace;Billetera Digital;Black Friday;2;246.4;0.0;492.8;73.92;418.88;122.46;0
2023-002872;03-25-2023;S1040;C00418;P2103;Call Center;Financiamiento;Sin Promo;2;361.16;0.15;722.32;93.9;628.42;274.37;0
2023-002873;12-03-2023;S1039;C00336;P2013;Web;Efectivo;Promo 15%;5;200.2;0.0;1001.0;130.13;870.87;98.1;0
2023-002874;02-06-2023;S1020;C00163;P2037;Web;Efectivo;Promo 15%;2;623.8;0.0;1247.6;187.14;1060.46;405.23;1
2023-002875;05-16-2023;S1026;C00561;P2153;Marketplace;Financiamiento;Sin Promo;2;407.91;0.0;815.82;122.37;693.45;293.96;0
2023-002876;02-10-2023;S1009;C00123;P2088;Tienda;Tarjeta;Sin Promo;1;486.13;0.15;486.13;63.2;422.93;308.2;1
2023-002877;04-20-2023;S1042;C00722;P2111;Call Center;Efectivo;Sin Promo;1;292.12;0.0;292.12;37.98;254.14;191.52;0
2023-002878;02-20-2023;S1006;C00631;P2004;Web;Financiamiento;Promo 15%;1;543.65;0.0;543.65;70.67;472.98;298.92;0
2023-002879;05-22-2023;S1014;C00720;P2111;Marketplace;Tarjeta;2x1;2;233.7;0.2;467.4;56.09;411.31;191.52;0
2023-002880;11-25-2023;S1023;C00160;P2001;Marketplace;Transferencia;Black Friday;1;91.03;0.05;91.03;13.65;77.38;59.67;0
2023-002881;07-20-2023;S1025;C00676;P2036;Marketplace;Billetera Digital;Sin Promo;2;288.63;0.0;577.26;86.59;490.67;143.03;0
2023-002882;07-20-2023;S1016;C00333;P2028;Tienda;Financiamiento;Promo 10%;1;508.46;0.15;508.46;61.02;447.44;344.08;0
2023-002883;07-18-2023;S1034;C00160;P2057;Web;Financiamiento;Sin Promo;1;335.84;0.2;335.84;50.38;285.46;314.68;0
2023-002884;09-03-2023;S1017;C00219;P2141;Web;Efectivo;Cyber Week;1;790.87;0.05;790.87;94.9;695.97;384.64;0
2023-002885;11-07-2023;S1013;C00561;P2076;Call Center;Transferencia;Sin Promo;1;97.52;0.0;97.52;11.7;85.82;50.2;0
2023-002886;05-25-2023;S1019;C00135;P2053;Tienda;Transferencia;Promo 15%;4;934.5;0.0;3738.0;560.7;3177.3;436.17;0
2023-002887;01-15-2023;S1004;C00152;P2006;Tienda;Billetera Digital;Promo 15%;1;402.01;0.0;402.01;52.26;349.75;287.52;0
2023-002888;01-10-2023;S1028;C00213;P2087;Tienda;Billetera Digital;Black Friday;3;307.59;0.05;922.77;138.42;784.35;166.63;0
2023-002889;11-19-2023;S1028;C00785;P2082;Call Center;Transferencia;Cyber Week;2;253.28;0.1;506.56;75.98;430.58;152.77;0
2023-002890;12-23-2023;S1024;C00191;P2117;Call Center;Tarjeta;Cyber Week;1;84.2;0.0;84.2;12.63;71.57;41.82;0
2023-002891;08-24-2023;S1039;C00273;P2137;Call Center;Transferencia;Cyber Week;3;428.74;0.0;1286.22;167.21;1119.01;246.0;0
2023-002892;12-15-2023;S1026;C00764;P2084;Tienda;Financiamiento;Promo 15%;2;10.35;0.05;20.7;3.1;17.6;8.31;0
2023-002893;08-30-2023;S1008;C00007;P2061;Call Center;Financiamiento;2x1;2;38.41;0.1;76.82;9.99;66.83;26.36;0
2023-002894;10-01-2023;S1044;C00624;P2030;Web;Tarjeta;Promo 10%;1;514.37;0.05;514.37;66.87;447.5;418.38;0
2023-002895;07-08-2023;S1002;C00490;P2057;Call Center;Billetera Digital;Promo 15%;2;419.8;0.0;839.6;109.15;730.45;314.68;0
2023-002896;02-03-2023;S1007;C00450;P2036;Tienda;Transferencia;Sin Promo;5;288.63;0.0;1443.15;187.61;1255.54;143.03;0
2023-002897;09-21-2023;S1012;C00269;P2022;Tienda;Billetera Digital;Black Friday;2;449.93;0.0;899.86;107.98;791.88;325.44;1
2023-002898;02-16-2023;S1004;C00781;P2119;Call Center;Billetera Digital;2x1;1;610.46;0.2;610.46;79.36;531.1;363.73;0
2023-002899;05-20-2023;S1007;C00509;P2051;Marketplace;Tarjeta;Cyber Week;6;769.91;0.1;4619.46;600.53;4018.93;394.02;0
2023-002900;11-11-2023;S1013;C00183;P2100;Marketplace;Financiamiento;Cyber Week;4;543.37;0.05;2173.48;260.82;1912.66;422.9;0
2023-002901;12-23-2023;S1037;C00318;P2059;Tienda;Efectivo;Promo 10%;2;130.71;0.0;261.42;33.98;227.44;101.09;0
2023-002902;04-13-2023;S1040;C00095;P2139;Call Center;Billetera Digital;Promo 10%;5;17.24;0.15;86.2;11.21;74.99;12.71;0
2023-002903;12-01-2023;S1036;C00771;P2102;Call Center;Tarjeta;Promo 10%;2;500.87;0.0;1001.74;150.26;851.48;270.07;1
2023-002904;11-21-2023;S1019;C00447;P2019;Tienda;Tarjeta;Sin Promo;3;447.71;0.05;1343.13;201.47;1141.66;283.84;0
2023-002905;10-08-2023;S1006;C00363;P2066;Web;Efectivo;Cyber Week;1;446.0;0.15;446.0;57.98;388.02;297.19;0
2023-002906;11-19-2023;S1022;C00109;P2039;Call Center;Billetera Digital;Black Friday;1;429.3;0.1;429.3;64.39;364.91;251.05;1
2023-002907;04-07-2023;S1040;C00035;P2107;Marketplace;Financiamiento;2x1;1;322.0;0.0;322.0;41.86;280.14;196.36;0
2023-002908;05-21-2023;S1022;C00741;P2148;Web;Financiamiento;Promo 10%;2;539.85;0.2;1079.7;161.96;917.74;390.62;0
2023-002909;03-24-2023;S1005;C00268;P2150;Marketplace;Efectivo;2x1;1;210.66;0.1;210.66;27.39;183.27;154.53;0
2023-002910;03-28-2023;S1041;C00045;P2096;Marketplace;Efectivo;Promo 10%;4;540.6;0.15;2162.4;281.11;1881.29;369.96;1
2023-002911;08-16-2023;S1026;C00482;P2138;Tienda;Financiamiento;2x1;2;720.1;0.0;1440.2;216.03;1224.17;375.47;0
2023-002912;07-08-2023;S1014;C00677;P2048;Tienda;Transferencia;Black Friday;4;272.14;0.15;1088.56;130.63;957.93;183.57;0
2023-002913;04-20-2023;S1006;C00738;P2142;Web;Financiamiento;Promo 15%;1;493.89;0.0;493.89;64.21;429.68;331.65;0
2023-002914;12-19-2023;S1021;C00078;P2017;Web;Tarjeta;Cyber Week;5;224.24;0.2;1121.2;168.18;953.02;182.13;0
2023-002915;10-15-2023;S1010;C00612;P2138;Tienda;Financiamiento;Sin Promo;2;648.09;0.1;1296.18;155.54;1140.64;375.47;0
2023-002916;10-24-2023;S1040;C00561;P2067;Marketplace;Efectivo;2x1;2;524.21;0.1;1048.42;136.29;912.13;420.88;1
2023-002917;11-14-2023;S1017;C00633;P2114;Call Center;Efectivo;2x1;4;554.0;0.0;2216.0;265.92;1950.08;274.57;1
2023-002918;11-12-2023;S1002;C00125;P2107;Tienda;Transferencia;2x1;3;322.0;0.0;966.0;125.58;840.42;196.36;0
2023-002919;01-01-2023;S1004;C00218;P2013;Web;Efectivo;Black Friday;2;180.18;0.1;360.36;46.85;313.51;98.1;0
2023-002920;10-16-2023;S1026;C00464;P2071;Call Center;Financiamiento;Sin Promo;1;435.21;0.1;435.21;65.28;369.93;243.78;0
2023-002921;06-11-2023;S1027;C00590;P2102;Web;Transferencia;Promo 15%;4;500.87;0.0;2003.48;300.52;1702.96;270.07;0
2023-002922;02-14-2023;S1023;C00654;P2121;Web;Efectivo;Sin Promo;4;417.78;0.0;1671.12;250.67;1420.45;207.12;0
2023-002923;04-20-2023;S1015;C00168;P2140;Marketplace;Tarjeta;Sin Promo;2;11.53;0.2;23.06;2.77;20.29;6.63;0
2023-002924;04-05-2023;S1015;C00110;P2096;Marketplace;Efectivo;2x1;3;540.6;0.15;1621.8;194.62;1427.18;369.96;0
2023-002925;10-29-2023;S1017;C00306;P2126;Tienda;Billetera Digital;Sin Promo;1;581.52;0.15;581.52;69.78;511.74;413.19;0
2023-002926;05-23-2023;S1030;C00118;P2090;Tienda;Transferencia;Black Friday;1;117.69;0.05;117.69;17.65;100.04;72.93;0
2023-002927;11-25-2023;S1019;C00286;P2089;Marketplace;Transferencia;Sin Promo;4;736.54;0.0;2946.16;441.92;2504.24;351.93;0
2023-002928;03-09-2023;S1015;C00674;P2028;Call Center;Billetera Digital;Promo 15%;2;508.46;0.15;1016.92;122.03;894.89;344.08;0
2023-002929;02-19-2023;S1038;C00319;P2157;Marketplace;Financiamiento;Cyber Week;5;223.38;0.0;1116.9;145.2;971.7;118.28;0
2023-002930;05-13-2023;S1043;C00356;P2094;Web;Efectivo;Black Friday;4;700.79;0.0;2803.16;364.41;2438.75;392.99;0
2023-002931;05-11-2023;S1012;C00525;P2045;Marketplace;Financiamiento;Promo 15%;3;68.91;0.0;206.73;24.81;181.92;46.07;0
2023-002932;02-17-2023;S1034;C00503;P2052;Marketplace;Billetera Digital;Black Friday;1;89.96;0.05;89.96;13.49;76.47;47.67;0
2023-002933;01-28-2023;S1037;C00765;P2035;Web;Transferencia;Promo 15%;2;906.6;0.0;1813.2;235.72;1577.48;418.3;0
2023-002934;02-12-2023;S1036;C00538;P2038;Tienda;Efectivo;Cyber Week;2;139.95;0.0;279.9;41.98;237.92;104.22;0
2023-002935;12-27-2023;S1014;C00627;P2158;Tienda;Financiamiento;Sin Promo;3;542.39;0.0;1627.17;195.26;1431.91;274.83;0
2023-002936;07-23-2023;S1043;C00230;P2007;Call Center;Billetera Digital;Cyber Week;3;212.03;0.0;636.09;82.69;553.4;162.45;1
2023-002937;03-25-2023;S1024;C00615;P2015;Call Center;Billetera Digital;Promo 15%;3;173.77;0.0;521.31;78.2;443.11;122.14;0
2023-002938;04-03-2023;S1036;C00233;P2002;Web;Tarjeta;Promo 15%;1;275.65;0.05;275.65;41.35;234.3;134.76;0
2023-002939;01-18-2023;S1025;C00553;P2130;Web;Efectivo;Black Friday;1;701.29;0.0;701.29;105.19;596.1;404.15;0
2023-002940;06-02-2023;S1030;C00122;P2120;Call Center;Billetera Digital;Cyber Week;2;159.6;0.2;319.2;47.88;271.32;113.2;0
2023-002941;05-27-2023;S1033;C00257;P2085;Call Center;Tarjeta;Cyber Week;5;24.82;0.2;124.1;18.61;105.49;20.07;0
2023-002942;03-30-2023;S1031;C00362;P2117;Call Center;Efectivo;2x1;3;67.36;0.2;202.08;30.31;171.77;41.82;1
2023-002943;04-17-2023;S1014;C00373;P2108;Call Center;Tarjeta;2x1;2;255.04;0.1;510.08;61.21;448.87;144.01;0
2023-002944;06-08-2023;S1020;C00440;P2035;Web;Financiamiento;Promo 15%;1;906.6;0.0;906.6;135.99;770.61;418.3;0
2023-002945;07-01-2023;S1025;C00149;P2147;Tienda;Financiamiento;Cyber Week;1;493.36;0.1;493.36;74.0;419.36;299.7;0
2023-002946;04-13-2023;S1015;C00660;P2082;Tienda;Transferencia;Promo 10%;2;225.14;0.2;450.28;54.03;396.25;152.77;0
2023-002947;02-20-2023;S1040;C00468;P2004;Tienda;Efectivo;2x1;1;462.1;0.15;462.1;60.07;402.03;298.92;1
2023-002948;07-14-2023;S1021;C00007;P2009;Tienda;Financiamiento;Sin Promo;2;418.41;0.2;836.82;125.52;711.3;287.2;0
2023-002949;09-23-2023;S1003;C00614;P2101;Web;Financiamiento;Sin Promo;3;336.53;0.0;1009.59;131.25;878.34;262.94;1
2023-002950;04-23-2023;S1020;C00424;P2159;Tienda;Financiamiento;Cyber Week;1;608.84;0.05;608.84;91.33;517.51;434.27;0
2023-002951;12-07-2023;S1007;C00783;P2021;Web;Transferencia;Cyber Week;1;351.58;0.2;351.58;45.71;305.87;239.98;0
2023-002952;02-19-2023;S1016;C00687;P2104;Tienda;Tarjeta;Promo 15%;3;702.23;0.0;2106.69;252.8;1853.89;405.18;0
2023-002953;12-28-2023;S1001;C00749;P2059;Marketplace;Tarjeta;Promo 15%;1;130.71;0.0;130.71;16.99;113.72;101.09;0
2023-002954;11-23-2023;S1032;C00009;P2117;Marketplace;Financiamiento;Promo 15%;3;71.57;0.15;214.71;32.21;182.5;41.82;0
2023-002955;07-22-2023;S1022;C00774;P2086;Tienda;Tarjeta;Promo 10%;2;109.2;0.0;218.4;32.76;185.64;70.05;1
2023-002956;01-23-2023;S1007;C00512;P2025;Call Center;Transferencia;Cyber Week;1;664.27;0.0;664.27;86.36;577.91;394.63;0
2023-002957;11-10-2023;S1023;C00722;P2124;Call Center;Transferencia;2x1;2;428.12;0.1;856.24;128.44;727.8;351.18;0
2023-002958;07-02-2023;S1006;C00679;P2103;Call Center;Financiamiento;2x1;1;361.16;0.15;361.16;46.95;314.21;274.37;0
2023-002959;08-14-2023;S1021;C00255;P2080;Tienda;Efectivo;Promo 15%;5;256.52;0.15;1282.6;192.39;1090.21;221.89;1
2023-002960;09-19-2023;S1029;C00003;P2156;Marketplace;Tarjeta;Promo 10%;1;73.29;0.1;73.29;10.99;62.3;55.02;0
2023-002961;06-04-2023;S1003;C00336;P2021;Marketplace;Transferencia;Promo 10%;1;417.5;0.05;417.5;54.27;363.23;239.98;1
2023-002962;03-11-2023;S1002;C00380;P2008;Web;Tarjeta;Promo 15%;3;874.23;0.0;2622.69;340.95;2281.74;421.75;0
2023-002963;02-18-2023;S1042;C00206;P2129;Web;Transferencia;Black Friday;1;454.45;0.1;454.45;59.08;395.37;401.84;0
2023-002964;01-28-2023;S1007;C00466;P2126;Web;Financiamiento;Promo 15%;3;684.14;0.0;2052.42;266.81;1785.61;413.19;0
2023-002965;05-30-2023;S1025;C00646;P2083;Tienda;Billetera Digital;Promo 10%;2;523.42;0.0;1046.84;157.03;889.81;334.59;0
2023-002966;07-31-2023;S1031;C00180;P2080;Tienda;Tarjeta;Promo 15%;1;286.7;0.05;286.7;43.0;243.7;221.89;0
2023-002967;10-03-2023;S1004;C00260;P2133;Tienda;Billetera Digital;Sin Promo;3;52.59;0.0;157.77;20.51;137.26;38.56;0
2023-002968;07-03-2023;S1010;C00285;P2113;Marketplace;Tarjeta;Cyber Week;5;267.88;0.1;1339.4;160.73;1178.67;139.53;0
2023-002969;06-15-2023;S1040;C00262;P2107;Tienda;Efectivo;2x1;4;322.0;0.0;1288.0;167.44;1120.56;196.36;0
2023-002970;01-20-2023;S1045;C00374;P2003;Marketplace;Efectivo;Cyber Week;3;457.85;0.1;1373.55;178.56;1194.99;261.5;0
2023-002971;12-19-2023;S1003;C00311;P2093;Marketplace;Billetera Digital;Promo 15%;2;133.16;0.1;266.32;34.62;231.7;75.0;0
2023-002972;04-08-2023;S1014;C00499;P2061;Tienda;Transferencia;Promo 15%;1;34.14;0.2;34.14;4.1;30.04;26.36;0
2023-002973;07-02-2023;S1035;C00205;P2028;Marketplace;Billetera Digital;Promo 10%;2;508.46;0.15;1016.92;152.54;864.38;344.08;0
2023-002974;02-05-2023;S1027;C00450;P2142;Call Center;Financiamiento;Promo 15%;2;493.89;0.0;987.78;148.17;839.61;331.65;0
2023-002975;04-21-2023;S1036;C00704;P2051;Tienda;Tarjeta;Cyber Week;3;855.46;0.0;2566.38;384.96;2181.42;394.02;0
2023-002976;01-01-2023;S1024;C00496;P2146;Web;Efectivo;Cyber Week;1;311.26;0.0;311.26;46.69;264.57;242.22;0
2023-002977;04-13-2023;S1011;C00148;P2131;Marketplace;Transferencia;Cyber Week;1;196.93;0.0;196.93;23.63;173.3;119.6;1
2023-002978;11-15-2023;S1023;C00510;P2006;Tienda;Financiamiento;Promo 15%;2;402.01;0.0;804.02;120.6;683.42;287.52;0
2023-002979;06-09-2023;S1008;C00116;P2043;Tienda;Transferencia;2x1;1;313.61;0.0;313.61;40.77;272.84;244.5;0
2023-002980;09-13-2023;S1006;C00491;P2097;Call Center;Efectivo;2x1;1;521.13;0.0;521.13;67.75;453.38;298.37;0
2023-002981;03-30-2023;S1017;C00344;P2121;Marketplace;Transferencia;Sin Promo;1;376.0;0.1;376.0;45.12;330.88;207.12;0
2023-002982;07-05-2023;S1028;C00572;P2052;Call Center;Financiamiento;Promo 10%;2;85.22;0.1;170.44;25.57;144.87;47.67;0
2023-002983;04-12-2023;S1028;C00665;P2015;Tienda;Efectivo;Promo 15%;1;173.77;0.0;173.77;26.07;147.7;122.14;0
2023-002984;05-11-2023;S1013;C00475;P2020;Web;Billetera Digital;Sin Promo;1;46.89;0.05;46.89;5.63;41.26;32.33;0
2023-002985;12-22-2023;S1041;C00715;P2136;Marketplace;Efectivo;Black Friday;5;154.8;0.0;774.0;100.62;673.38;99.42;0
2023-002986;05-13-2023;S1002;C00035;P2080;Tienda;Transferencia;2x1;3;301.79;0.0;905.37;117.7;787.67;221.89;1
2023-002987;02-27-2023;S1035;C00049;P2060;Marketplace;Billetera Digital;Black Friday;1;325.76;0.15;325.76;48.86;276.9;245.82;0
2023-002988;05-12-2023;S1001;C00293;P2141;Web;Financiamiento;Sin Promo;1;749.24;0.1;749.24;97.4;651.84;384.64;0
2023-002989;09-03-2023;S1020;C00232;P2088;Web;Transferencia;Promo 10%;2;571.92;0.0;1143.84;171.58;972.26;308.2;0
2023-002990;12-22-2023;S1016;C00052;P2005;Marketplace;Tarjeta;2x1;5;491.34;0.1;2456.7;294.8;2161.9;390.45;0
2023-002991;02-26-2023;S1015;C00093;P2081;Call Center;Transferencia;2x1;1;399.31;0.0;399.31;47.92;351.39;192.91;0
2023-002992;10-02-2023;S1035;C00065;P2111;Marketplace;Billetera Digital;Cyber Week;1;292.12;0.0;292.12;43.82;248.3;191.52;0
2023-002993;09-17-2023;S1023;C00574;P2143;Call Center;Tarjeta;Promo 10%;2;140.35;0.2;280.7;42.1;238.6;101.86;0
2023-002994;12-15-2023;S1024;C00060;P2043;Tienda;Transferencia;Sin Promo;3;297.93;0.05;893.79;134.07;759.72;244.5;0
2023-002995;04-16-2023;S1001;C00762;P2105;Tienda;Financiamiento;Promo 10%;3;608.53;0.1;1825.59;237.33;1588.26;320.12;0
2023-002996;05-09-2023;S1011;C00798;P2081;Web;Financiamiento;2x1;1;319.45;0.2;319.45;38.33;281.12;192.91;0
2023-002997;08-15-2023;S1019;C00419;P2034;Call Center;Efectivo;Cyber Week;1;262.95;0.0;262.95;39.44;223.51;122.22;0
2023-002998;07-23-2023;S1040;C00070;P2031;Call Center;Transferencia;Promo 15%;1;183.24;0.1;183.24;23.82;159.42;111.43;0
2023-002999;01-12-2023;S1044;C00210;P2133;Tienda;Transferencia;Promo 10%;2;52.59;0.0;105.18;13.67;91.51;38.56;1
2023-003000;07-03-2023;S1030;C00365;P2119;Web;Billetera Digital;Promo 10%;3;648.62;0.15;1945.86;291.88;1653.98;363.73;0
2023-003001;05-13-2023;S1038;C00467;P2116;Web;Billetera Digital;Black Friday;4;743.9;0.0;2975.6;386.83;2588.77;358.01;0
2023-003002;06-29-2023;S1016;C00022;P2122;Call Center;Tarjeta;Promo 15%;1;613.46;0.1;613.46;73.62;539.84;324.38;0
2023-003003;03-31-2023;S1028;C00734;P2048;Marketplace;Financiamiento;2x1;2;320.16;0.0;640.32;96.05;544.27;183.57;0
2023-003004;07-16-2023;S1012;C00332;P2148;Web;Transferencia;2x1;2;674.81;0.0;1349.62;161.95;1187.67;390.62;0
2023-003005;03-23-2023;S1040;C00139;P2115;Web;Transferencia;Cyber Week;3;298.06;0.2;894.18;116.24;777.94;201.2;0
2023-003006;03-08-2023;S1025;C00510;P2132;Tienda;Financiamiento;Black Friday;4;257.29;0.2;1029.16;154.37;874.79;220.13;0
2023-003007;06-09-2023;S1039;C00523;P2096;Web;Billetera Digital;2x1;3;636.0;0.0;1908.0;248.04;1659.96;369.96;0
2023-003008;07-20-2023;S1017;C00531;P2070;Web;Efectivo;Black Friday;4;614.79;0.0;2459.16;295.1;2164.06;281.04;0
2023-003009;11-03-2023;S1034;C00457;P2140;Call Center;Transferencia;Promo 15%;2;13.69;0.05;27.38;4.11;23.27;6.63;0
2023-003010;07-04-2023;S1005;C00347;P2103;Tienda;Efectivo;Cyber Week;3;361.16;0.15;1083.48;140.85;942.63;274.37;0
2023-003011;11-29-2023;S1009;C00174;P2136;Call Center;Billetera Digital;2x1;3;139.32;0.1;417.96;54.33;363.63;99.42;0
2023-003012;10-26-2023;S1030;C00433;P2116;Marketplace;Billetera Digital;Sin Promo;2;595.12;0.2;1190.24;178.54;1011.7;358.01;1
2023-003013;04-01-2023;S1019;C00603;P2086;Marketplace;Transferencia;Black Friday;2;109.2;0.0;218.4;32.76;185.64;70.05;0
