TransactionID,Date,StoreID,CustomerID,ProductID,Channel,PaymentMethod,Promotion,Quantity,UnitPrice,DiscountPct,GrossSales,TaxAmount,NetSales,UnitCost,ReturnFlag
2025-004199,2025-05-28 03:07:05,S1024,C00292,P2090,Call Center,Efectivo,Sin Promo,1,123.88,0.0,123.88,18.58,105.3,72.93,0
2025-004200,2025-04-20 08:36:21,S1009,C00498,P2085,Tienda,Transferencia,2x1,1,24.82,0.2,24.82,3.23,21.59,20.07,0
2025-004201,2025-12-28 21:21:59,S1019,C00781,P2025,Marketplace,Billetera Digital,Promo 15%,1,564.63,0.15,564.63,84.69,479.94,394.63,0
2025-004202,2025-12-12 21:45:53,S1026,C00636,P2097,Marketplace,Tarjeta,Black Friday,1,469.02,0.1,469.02,70.35,398.67,298.37,0
2025-004203,2025-01-09 18:09:00,S1005,C00261,P2157,Tienda,Tarjeta,Promo 10%,1,189.87,0.15,189.87,24.68,165.19,118.28,0
2025-004204,2025-04-04 14:37:16,S1027,C00493,P2134,Marketplace,Transferencia,Cyber Week,1,241.56,0.0,241.56,36.23,205.33,153.79,1
2025-004205,2025-05-04 04:29:47,S1030,C00252,P2034,Web,Tarjeta,Sin Promo,2,210.36,0.2,420.72,63.11,357.61,122.22,0
2025-004206,2025-07-15 18:51:44,S1011,,P2095,Marketplace,Billetera Digital,Sin Promo,2,729.93,0.0,1459.86,175.18,1284.68,368.2,0
2025-004207,2025-02-10 13:00:18,S1013,C00366,P2026,Call Center,Tarjeta,2x1,2,459.92,0.0,919.84,110.38,809.46,230.43,0
2025-004208,2025-08-02 00:17:13,S1009,C00020,P2118,Call Center,Efectivo,Cyber Week,4,61.89,0.05,247.56,32.18,215.38,45.65,1
2025-004209,2025-05-25 20:01:23,S1041,C00717,P2121,Tienda,Transferencia,2x1,1,417.78,0.0,417.78,54.31,363.47,207.12,1
2025-004210,2025-12-10 17:43:22,S1001,C00581,P2010,Marketplace,Transferencia,Promo 15%,1,404.09,0.0,404.09,52.53,351.56,210.17,0
2025-004211,2025-09-30 09:31:14,S1020,C00237,P2143,Call Center,Financiamiento,Cyber Week,2,140.35,0.2,280.7,42.1,238.6,101.86,1
2025-004212,2025-10-14 06:05:54,S1023,C00638,P2019,Marketplace,Efectivo,Sin Promo,3,471.27,0.0,1413.81,212.07,1201.74,283.84,0
2025-004213,2025-03-08 10:09:51,S1031,C00302,P2018,Web,Transferencia,2x1,1,372.27,0.05,372.27,55.84,316.43,224.11,0
2025-004214,2025-07-27 12:52:51,S1032,C00110,P2136,Marketplace,Billetera Digital,2x1,2,154.8,0.0,309.6,46.44,263.16,99.42,0
2025-004215,2025-10-10 15:06:15,S1004,C00765,P2083,Marketplace,Transferencia,Black Friday,2,523.42,0.0,1046.84,136.09,910.75,334.59,0
2025-004216,2025-08-16 06:18:05,S1044,C00511,P2014,Web,Financiamiento,2x1,1,430.19,0.0,430.19,55.92,374.27,296.33,0
2025-004217,2025-01-04 08:04:00,S1019,C00328,P2154,Tienda,Tarjeta,Sin Promo,3,659.89,0.1,1979.67,296.95,1682.72,427.53,1
2025-004218,2025-07-26 05:36:30,S1012,C00401,P2147,Web,Transferencia,Promo 10%,3,548.18,0.0,1644.54,197.34,1447.2,299.7,0
2025-004219,2025-04-22 13:12:49,S1003,C00428,P2004,Call Center,Billetera Digital,Cyber Week,1,462.1,0.15,462.1,60.07,402.03,298.92,0
2025-004220,2025-10-24 10:26:06,S1011,C00178,P2016,Marketplace,Efectivo,Promo 10%,2,138.07,0.2,276.14,33.14,243.0,121.18,0
2025-004221,2025-10-05 18:26:57,S1025,C00608,P2070,Web,Financiamiento,Promo 15%,2,614.79,0.0,1229.58,184.44,1045.14,281.04,0
2025-004222,2025-01-15 19:37:51,S1030,C00556,P2070,Marketplace,Billetera Digital,Promo 10%,2,553.31,0.1,1106.62,165.99,940.63,281.04,0
2025-004223,2025-03-01 11:23:43,S1013,C00264,P2113,Tienda,Financiamiento,Promo 10%,2,267.88,0.1,535.76,64.29,471.47,139.53,0
2025-004224,2025-10-05 10:42:51,S1031,C00784,P2089,Web,Efectivo,Sin Promo,2,736.54,0.0,1473.08,220.96,1252.12,351.93,0
2025-004225,2025-01-21 18:31:44,S1043,C00449,P2058,Call Center,Billetera Digital,Sin Promo,1,465.91,0.0,465.91,60.57,405.34,324.41,0
2025-004226,2025-07-06 03:37:56,S1012,C00668,P2029,Call Center,Billetera Digital,Promo 10%,2,491.5,0.0,983.0,117.96,865.04,271.13,0
2025-004227,2025-08-27 17:41:25,S1045,C00567,P2123,Marketplace,Financiamiento,Sin Promo,2,175.11,0.0,350.22,45.53,304.69,112.82,0
2025-004228,2025-03-07 17:41:20,S1031,C00595,P2008,Tienda,Financiamiento,Black Friday,1,786.81,0.1,786.81,118.02,668.79,421.75,0
2025-004229,2025-05-13 02:34:18,S1031,C00241,P2028,Web,Tarjeta,Black Friday,3,478.55,0.2,1435.65,215.35,1220.3,344.08,0
2025-004230,2025-02-28 10:43:03,S1045,C00176,P2062,Tienda,Tarjeta,Promo 15%,3,106.3,0.05,318.9,41.46,277.44,74.21,1
2025-004231,2025-01-17 06:32:19,S1023,C00041,P2088,Web,Transferencia,Cyber Week,3,486.13,0.15,1458.39,218.76,1239.63,308.2,0
2025-004232,2025-02-16 00:18:35,S1042,C00715,P2064,Call Center,Efectivo,Promo 10%,1,86.74,0.05,86.74,11.28,75.46,57.47,1
2025-004233,2025-08-21 06:46:30,S1021,C00610,P2095,Call Center,Efectivo,Promo 15%,2,656.94,0.1,1313.88,197.08,1116.8,368.2,1
2025-004234,2025-03-01 21:12:06,S1006,C00602,P2076,Marketplace,Financiamiento,Promo 10%,2,92.64,0.05,185.28,24.09,161.19,50.2,0
2025-004235,2025-10-20 03:56:21,S1015,C00273,P2029,Tienda,Efectivo,2x1,1,491.5,0.0,491.5,58.98,432.52,271.13,0
2025-004236,2025-04-06 06:52:01,S1022,C00045,P2102,Web,Efectivo,Black Friday,3,450.78,0.1,1352.34,202.85,1149.49,270.07,0
2025-004237,2025-07-21 23:26:44,S1015,C00174,P2061,Tienda,Billetera Digital,Promo 10%,1,36.28,0.15,36.28,4.35,31.93,26.36,0
2025-004238,2025-11-29 14:03:03,S1044,C00099,P2116,Web,Billetera Digital,Sin Promo,1,632.31,0.15,632.31,82.2,550.11,358.01,0
2025-004239,2025-10-07 03:40:00,S1001,C00760,P2053,Call Center,Billetera Digital,2x1,3,934.5,0.0,2803.5,364.45,2439.05,436.17,0
2025-004240,2025-05-20 13:05:27,S1005,C00693,P2104,Web,Tarjeta,Promo 10%,1,702.23,0.0,702.23,91.29,610.94,405.18,0
2025-004241,2025-04-16 06:05:56,S1041,C00534,P2065,Marketplace,Billetera Digital,Sin Promo,1,326.63,0.2,326.63,42.46,284.17,269.16,0
2025-004242,2025-06-13 21:44:23,S1004,C00776,P2106,Marketplace,Transferencia,Promo 10%,2,461.42,0.0,922.84,119.97,802.87,310.34,0
2025-004243,2025-04-26 08:50:55,S1045,C00272,P2096,Call Center,Financiamiento,Cyber Week,2,572.4,0.1,1144.8,148.82,995.98,369.96,0
2025-004244,2025-02-28 10:32:25,S1031,C00415,P2132,Marketplace,Billetera Digital,Sin Promo,1,257.29,0.2,257.29,38.59,218.7,220.13,0
2025-004245,2025-03-09 10:53:06,S1038,C00520,P2034,Marketplace,Efectivo,Cyber Week,2,249.8,0.05,499.6,64.95,434.65,122.22,1
2025-004246,2025-01-09 16:21:12,S1005,C00227,P2023,Tienda,Billetera Digital,Cyber Week,6,450.29,0.15,2701.74,351.23,2350.51,346.8,0
2025-004247,2025-03-05 13:34:34,S1010,C00023,P2120,Marketplace,Efectivo,Black Friday,4,179.55,0.1,718.2,86.18,632.02,113.2,0
2025-004248,2025-09-28 11:23:45,S1025,C00599,P2016,Tienda,Tarjeta,Black Friday,4,155.33,0.1,621.32,93.2,528.12,121.18,0
2025-004249,2025-02-07 03:21:25,S1017,,P2093,Tienda,Financiamiento,Promo 15%,4,147.96,0.0,591.84,71.02,520.82,75.0,0
2025-004250,2025-03-08 01:01:51,S1018,C00476,P2064,Tienda,Billetera Digital,2x1,2,91.31,0.0,182.62,21.91,160.71,57.47,0
2025-004251,2025-12-02 18:48:28,S1042,C00082,P2108,Tienda,Efectivo,Sin Promo,1,240.87,0.15,240.87,31.31,209.56,144.01,0
2025-004252,2025-01-25 21:57:31,S1016,C00162,P2028,Web,Billetera Digital,Promo 10%,3,538.37,0.1,1615.11,193.81,1421.3,344.08,0
2025-004253,2025-06-07 14:28:23,S1036,C00220,P2020,Tienda,Tarjeta,Cyber Week,1,49.36,0.0,49.36,7.4,41.96,32.33,0
2025-004254,2025-01-19 21:27:56,S1027,C00397,P2107,Call Center,Efectivo,Cyber Week,1,322.0,0.0,322.0,48.3,273.7,196.36,1
2025-004255,2025-03-13 11:34:56,S1034,C00192,P2081,Tienda,Billetera Digital,Promo 15%,1,359.38,0.1,359.38,53.91,305.47,192.91,1
2025-004256,2025-12-21 21:46:52,S1024,C00311,P2107,Web,Financiamiento,Promo 10%,4,322.0,0.0,1288.0,193.2,1094.8,196.36,0
2025-004257,2025-12-04 06:14:12,S1030,C00118,P2031,Call Center,Efectivo,2x1,2,193.42,0.05,386.84,58.03,328.81,111.43,0
2025-004258,2025-11-30 18:07:59,S1010,C00341,P2098,Marketplace,Efectivo,2x1,1,612.83,0.05,612.83,73.54,539.29,389.5,0
2025-004259,2025-05-15 18:58:42,S1039,C00445,P2073,Call Center,Tarjeta,Promo 10%,2,164.56,0.0,329.12,42.79,286.33,131.1,0
2025-004260,2025-09-16 19:49:32,S1015,C00038,P2107,Web,Efectivo,Promo 15%,4,322.0,0.0,1288.0,154.56,1133.44,196.36,0
2025-004261,2025-06-07 01:13:11,S1014,C00515,P2097,Tienda,Efectivo,Promo 15%,2,442.96,0.15,885.92,106.31,779.61,298.37,0
2025-004262,2025-04-24 18:54:05,S1007,C00415,P2005,Tienda,Transferencia,Cyber Week,2,464.04,0.15,928.08,120.65,807.43,390.45,0
2025-004263,2025-11-18 08:28:13,S1006,C00782,P2032,Call Center,Financiamiento,2x1,2,443.24,0.05,886.48,115.24,771.24,330.43,0
2025-004264,2025-12-25 16:30:45,S1007,C00178,P2085,Call Center,Efectivo,Promo 15%,2,31.02,0.0,62.04,8.07,53.97,20.07,0
2025-004265,2025-01-29 16:18:35,S1032,C00308,P2031,Marketplace,Tarjeta,Cyber Week,3,203.6,0.0,610.8,91.62,519.18,111.43,1
2025-004266,2025-11-01 11:27:59,S1035,C00710,P2127,Tienda,Efectivo,Promo 15%,1,696.03,0.05,696.03,104.4,591.63,361.43,0
2025-004267,2025-09-17 14:28:25,S1040,C00305,P2002,Tienda,Transferencia,Cyber Week,5,232.13,0.2,1160.65,150.88,1009.77,134.76,0
2025-004268,2025-06-28 06:24:48,S1002,C00631,P2015,Web,Tarjeta,Black Friday,3,173.77,0.0,521.31,67.77,453.54,122.14,0
2025-004269,2025-12-06 15:50:08,S1023,C00752,P2065,Call Center,Efectivo,Promo 10%,5,408.29,0.0,2041.45,306.22,1735.23,269.16,0
2025-004270,2025-03-17 17:43:05,S1002,C00214,P2063,Tienda,Financiamiento,Promo 10%,2,63.37,0.1,126.74,16.48,110.26,34.56,0
2025-004271,2025-07-17 11:35:11,S1005,C00421,P2061,Web,Financiamiento,Black Friday,1,36.28,0.15,36.28,4.72,31.56,26.36,1
2025-004272,2025-04-26 08:52:49,S1030,C00532,P2095,Web,Tarjeta,Black Friday,2,693.43,0.05,1386.86,208.03,1178.83,368.2,0
2025-004273,2025-02-24 15:01:42,S1030,C00195,P2150,Tienda,Billetera Digital,Promo 10%,1,222.37,0.05,222.37,33.36,189.01,154.53,1
2025-004274,2025-02-01 19:30:29,S1014,C00465,P2151,Marketplace,Efectivo,Cyber Week,2,233.86,0.05,467.72,56.13,411.59,116.51,0
2025-004275,2025-06-07 13:27:54,S1001,C00268,P2065,Tienda,Tarjeta,Sin Promo,6,387.88,0.05,2327.28,302.55,2024.73,269.16,0
2025-004276,2025-12-25 05:41:44,S1044,C00240,P2060,Marketplace,Tarjeta,Promo 15%,1,364.09,0.05,364.09,47.33,316.76,245.82,0
2025-004277,2025-09-14 20:57:34,S1034,C00018,P2052,Web,Efectivo,Promo 15%,2,94.69,0.0,189.38,28.41,160.97,47.67,0
2025-004278,2025-11-07 11:37:00,S1005,C00598,P2145,Tienda,Transferencia,Promo 15%,1,118.01,0.0,118.01,15.34,102.67,77.61,0
2025-004279,2025-10-13 18:51:36,S1022,C00635,P2045,Web,Tarjeta,2x1,2,68.91,0.0,137.82,20.67,117.15,46.07,1
2025-004280,2025-08-09 00:28:46,S1042,C00085,P2127,Web,Tarjeta,Promo 10%,1,659.39,0.1,659.39,85.72,573.67,361.43,1
2025-004281,2025-05-12 13:09:44,S1009,C00116,P2065,Tienda,Financiamiento,Sin Promo,4,408.29,0.0,1633.16,212.31,1420.85,269.16,0
2025-004282,2025-05-27 00:04:40,S1030,C00316,P2104,Web,Financiamiento,Cyber Week,2,632.01,0.1,1264.02,189.6,1074.42,405.18,1
2025-004283,2025-10-17 12:39:09,S1025,C00430,P2028,Tienda,Transferencia,2x1,2,478.55,0.2,957.1,143.56,813.54,344.08,0
2025-004284,2025-06-11 15:18:05,S1021,C00176,P2159,Call Center,Billetera Digital,Sin Promo,1,576.79,0.1,576.79,86.52,490.27,434.27,0
2025-004285,2025-06-05 00:13:10,S1028,C00313,P2019,Call Center,Transferencia,Promo 15%,2,400.58,0.15,801.16,120.17,680.99,283.84,0
2025-004286,2025-10-04 19:17:45,S1019,C00212,P2100,Tienda,Efectivo,2x1,4,486.17,0.15,1944.68,291.7,1652.98,422.9,0
2025-004287,2025-10-12 19:47:50,S1033,C00391,P2107,Call Center,Efectivo,Promo 10%,2,322.0,0.0,644.0,96.6,547.4,196.36,0
2025-004288,2025-11-11 16:47:09,S1043,C00696,P2160,Call Center,Billetera Digital,Promo 15%,2,771.61,0.05,1543.22,200.62,1342.6,418.28,0
2025-004289,2025-03-03 22:07:03,S1015,C00110,P2086,Call Center,Tarjeta,Promo 10%,1,92.82,0.15,92.82,11.14,81.68,70.05,0
2025-004290,2025-11-12 21:01:32,S1041,C00531,P2069,Call Center,Tarjeta,Promo 10%,1,191.55,0.0,191.55,24.9,166.65,145.02,0
2025-004291,2025-12-13 03:09:20,S1002,C00028,P2121,Web,Billetera Digital,Cyber Week,1,417.78,0.0,417.78,54.31,363.47,207.12,0
2025-004292,2025-09-28 03:20:25,S1040,C00148,P2092,Call Center,Efectivo,Black Friday,1,802.49,0.0,802.49,104.32,698.17,416.32,0
2025-004293,2025-10-01 07:56:37,S1015,C00310,P2101,Web,Financiamiento,Black Friday,4,286.05,0.15,1144.2,137.3,1006.9,262.94,0
2025-004294,2025-11-23 07:58:40,S1006,C00626,P2151,Marketplace,Tarjeta,2x1,1,246.17,0.0,246.17,32.0,214.17,116.51,0
2025-004295,2025-10-20 18:48:59,S1038,C00541,P2128,Tienda,Financiamiento,Sin Promo,1,473.78,0.15,473.78,61.59,412.19,269.57,0
2025-004296,2025-05-28 09:50:17,S1034,C00597,P2114,Marketplace,Billetera Digital,2x1,1,554.0,0.0,554.0,83.1,470.9,274.57,1
2025-004297,2025-05-19 16:05:25,S1027,C00769,P2085,Web,Efectivo,Promo 10%,4,27.92,0.1,111.68,16.75,94.93,20.07,0
2025-004298,2025-02-27 02:36:10,S1037,C00019,P2121,Web,Billetera Digital,Promo 15%,1,417.78,0.0,417.78,54.31,363.47,207.12,0
2025-004299,2025-04-06 16:39:32,S1021,C00168,P2157,Call Center,Financiamiento,Black Friday,2,223.38,0.0,446.76,67.01,379.75,118.28,0
2025-004300,2025-05-09 19:52:49,S1008,C00656,P2152,Marketplace,Transferencia,Cyber Week,1,474.53,0.05,474.53,61.69,412.84,338.06,1
2025-004301,2025-01-19 07:35:09,S1030,C00661,P2083,Web,Billetera Digital,Promo 10%,2,523.42,0.0,1046.84,157.03,889.81,334.59,0
2025-004302,2025-11-08 22:18:17,S1008,C00556,P2116,Call Center,Efectivo,Promo 10%,1,669.51,0.1,669.51,87.04,582.47,358.01,0
2025-004303,2025-12-14 09:51:49,S1044,C00004,P2088,Call Center,Tarjeta,Black Friday,1,457.54,0.2,457.54,59.48,398.06,308.2,0
2025-004304,2025-10-23 07:23:39,S1038,C00713,P2023,Web,Transferencia,Promo 15%,3,503.26,0.05,1509.78,196.27,1313.51,346.8,0
2025-004305,2025-07-24 13:58:56,S1036,,P2102,Web,Tarjeta,,1,400.7,0.2,400.7,60.1,340.6,270.07,0
2025-004306,2025-10-19 00:51:04,S1009,C00183,P2098,Call Center,Billetera Digital,2x1,2,516.06,0.2,1032.12,134.18,897.94,389.5,0
2025-004307,2025-03-13 23:49:05,S1022,C00249,P2006,Web,Tarjeta,Promo 15%,5,381.91,0.05,1909.55,286.43,1623.12,287.52,0
2025-004308,2025-01-19 22:34:42,S1032,C00280,P2054,Tienda,Tarjeta,Black Friday,1,393.79,0.15,393.79,59.07,334.72,220.6,0
2025-004309,2025-06-29 17:33:34,S1003,C00490,P2018,Tienda,Transferencia,Sin Promo,2,352.67,0.1,705.34,91.69,613.65,224.11,0
2025-004310,2025-06-01 00:53:48,S1016,C00742,P2020,Marketplace,Financiamiento,Black Friday,3,46.89,0.05,140.67,16.88,123.79,32.33,0
2025-004311,2025-12-07 07:23:58,S1023,C00621,P2138,Tienda,Billetera Digital,Promo 15%,1,720.1,0.0,720.1,108.02,612.08,375.47,0
2025-004312,2025-03-04 09:07:41,S1032,C00359,P2134,Web,Billetera Digital,Promo 10%,2,241.56,0.0,483.12,72.47,410.65,153.79,0
2025-004313,2025-05-09 22:19:35,S1022,C00108,P2057,Call Center,Efectivo,2x1,4,335.84,0.2,1343.36,201.5,1141.86,314.68,0
2025-004314,2025-10-14 06:46:48,S1034,C00139,P2147,Call Center,Financiamiento,2x1,2,465.95,0.15,931.9,139.78,792.12,299.7,0
2025-004315,2025-12-16 14:05:19,S1018,C00073,P2147,Call Center,Financiamiento,Black Friday,5,438.54,0.2,2192.7,263.12,1929.58,299.7,0
2025-004316,2025-01-14 05:11:24,S1026,C00195,P2080,Web,Transferencia,Black Friday,2,301.79,0.0,603.58,90.54,513.04,221.89,0
2025-004317,2025-04-07 23:24:33,S1002,C00777,P2013,Tienda,Tarjeta,Sin Promo,2,200.2,0.0,400.4,52.05,348.35,98.1,0
2025-004318,2025-01-10 09:43:13,S1034,C00177,P2134,Marketplace,Tarjeta,2x1,1,193.25,0.2,193.25,28.99,164.26,153.79,0
2025-004319,2025-01-21 21:58:39,S1028,C00103,P2160,Web,Financiamiento,Black Friday,2,812.22,0.0,1624.44,243.67,1380.77,418.28,1
2025-004320,2025-06-23 01:47:49,S1014,C00399,P2120,Call Center,Billetera Digital,2x1,2,159.6,0.2,319.2,38.3,280.9,113.2,0
2025-004321,2025-03-30 05:07:10,S1023,C00738,P2151,Tienda,Efectivo,Sin Promo,3,233.86,0.05,701.58,105.24,596.34,116.51,0
2025-004322,2025-01-26 06:18:51,S1026,C00285,P2122,Web,Efectivo,Promo 15%,3,579.38,0.15,1738.14,260.72,1477.42,324.38,1
2025-004323,2025-10-07 00:14:41,S1015,C00274,P2076,Call Center,Transferencia,Black Friday,3,92.64,0.05,277.92,33.35,244.57,50.2,0
2025-004324,2025-05-31 02:20:16,S1011,C00355,P2108,Web,Efectivo,Sin Promo,2,283.38,0.0,566.76,68.01,498.75,144.01,0
2025-004325,2025-08-25 15:57:40,S1004,C00140,P2056,Call Center,Financiamiento,2x1,4,842.59,0.05,3370.36,438.15,2932.21,417.23,1
2025-004326,2025-11-10 07:53:56,S1014,C00774,P2089,Marketplace,Transferencia,,3,662.89,0.1,1988.67,238.64,1750.03,351.93,0
2025-004327,2025-10-07 04:45:52,S1012,C00126,P2063,Web,Tarjeta,Promo 15%,4,63.37,0.1,253.48,30.42,223.06,34.56,0
2025-004328,2025-07-01 02:52:00,S1025,C00420,P2160,Web,Transferencia,Promo 15%,2,649.78,0.2,1299.56,194.93,1104.63,418.28,0
2025-004329,2025-05-08 18:22:15,S1002,C00780,P2055,Marketplace,Billetera Digital,Promo 10%,1,133.73,0.05,133.73,17.38,116.35,77.43,0
2025-004330,2025-05-12 08:59:45,S1028,C00147,P2122,Marketplace,Billetera Digital,Promo 10%,1,647.54,0.05,647.54,97.13,550.41,324.38,0
2025-004331,2025-06-10 06:13:23,S1019,C00652,P2131,Marketplace,Tarjeta,Black Friday,4,196.93,0.0,787.72,118.16,669.56,119.6,0
2025-004332,2025-11-25 23:46:57,S1029,C00604,P2078,Marketplace,Financiamiento,2x1,1,140.81,0.15,140.81,21.12,119.69,125.47,0
2025-004333,2025-09-28 06:53:22,S1043,C00771,P2061,Tienda,Financiamiento,Promo 15%,2,42.68,0.0,85.36,11.1,74.26,26.36,0
2025-004334,2025-08-22 18:16:25,S1003,C00053,P2053,Tienda,Financiamiento,2x1,2,747.6,0.2,1495.2,194.38,1300.82,436.17,0
2025-004335,2025-01-23 05:43:05,S1003,C00455,P2064,Web,Billetera Digital,Sin Promo,1,91.31,0.0,91.31,11.87,79.44,57.47,0
2025-004336,2025-09-29 14:30:32,S1038,C00306,P2052,Call Center,Billetera Digital,2x1,1,80.49,0.15,80.49,10.46,70.03,47.67,0
2025-004337,2025-01-12 04:06:20,S1027,C00101,P2147,Call Center,Billetera Digital,Promo 15%,2,548.18,0.0,1096.36,164.45,931.91,299.7,0
2025-004338,2025-12-15 19:36:33,S1045,C00389,P2006,Tienda,Efectivo,Cyber Week,3,381.91,0.05,1145.73,148.94,996.79,287.52,0
2025-004339,2025-09-09 20:33:23,S1012,C00786,P2142,Tienda,Transferencia,Promo 10%,1,419.81,0.15,419.81,50.38,369.43,331.65,0
2025-004340,2025-09-11 03:40:31,S1035,C00658,P2026,Web,Transferencia,2x1,1,459.92,0.0,459.92,68.99,390.93,230.43,0
2025-004341,2025-02-05 01:28:36,S1020,C00555,P2122,Web,Transferencia,Promo 10%,1,579.38,0.15,579.38,86.91,492.47,324.38,0
2025-004342,2025-03-27 00:59:31,S1020,C00623,P2094,Call Center,Efectivo,Promo 10%,2,630.71,0.1,1261.42,189.21,1072.21,392.99,0
2025-004343,2025-07-12 17:27:37,S1045,C00287,P2066,Marketplace,Billetera Digital,Sin Promo,1,498.47,0.05,498.47,64.8,433.67,297.19,0
2025-004344,2025-07-13 18:56:42,S1042,C00661,P2154,Marketplace,Financiamiento,Sin Promo,5,696.55,0.05,3482.75,452.76,3029.99,427.53,0
2025-004345,2025-07-01 03:18:47,S1029,C00327,P2074,Web,Efectivo,Promo 15%,2,281.27,0.0,562.54,84.38,478.16,138.92,0
2025-004346,2025-09-19 11:00:41,S1032,C00197,P2053,Web,Efectivo,Black Friday,1,887.77,0.05,887.77,133.17,754.6,436.17,0
2025-004347,2025-10-29 22:25:00,S1033,C00398,P2120,Web,Billetera Digital,Promo 15%,5,159.6,0.2,798.0,119.7,678.3,113.2,0
2025-004348,2025-12-31 00:50:44,S1007,C00720,P2034,Web,Financiamiento,Black Friday,3,210.36,0.2,631.08,82.04,549.04,122.22,0
2025-004349,2025-01-08 12:45:40,S1007,C00077,P2101,Tienda,Efectivo,Promo 10%,1,336.53,0.0,336.53,43.75,292.78,262.94,0
2025-004350,2025-02-25 09:49:30,S1038,C00156,P2128,Marketplace,Transferencia,Promo 15%,2,557.39,0.0,1114.78,144.92,969.86,269.57,0
2025-004351,2025-02-16 11:38:00,S1004,C00230,P2148,Marketplace,Transferencia,Black Friday,1,607.33,0.1,607.33,78.95,528.38,390.62,0
2025-004352,2025-12-13 03:55:51,S1003,C00127,P2158,Call Center,Efectivo,Sin Promo,1,542.39,0.0,542.39,70.51,471.88,274.83,0
2025-004353,2025-03-21 04:39:29,S1025,C00786,P2155,Marketplace,Financiamiento,Black Friday,2,125.86,0.2,251.72,37.76,213.96,71.96,0
2025-004354,2025-03-27 23:21:31,S1035,C00277,P2009,Tienda,Tarjeta,Cyber Week,3,523.01,0.0,1569.03,235.35,1333.68,287.2,0
2025-004355,2025-07-08 10:30:01,S1017,C00252,P2133,Web,Efectivo,Cyber Week,1,52.59,0.0,52.59,6.31,46.28,38.56,0
2025-004356,2025-01-09 14:45:06,S1009,C00388,P2136,Tienda,Billetera Digital,Sin Promo,1,123.84,0.2,123.84,16.1,107.74,99.42,0
2025-004357,2025-01-11 07:21:07,S1026,C00514,P2124,Web,Billetera Digital,Promo 10%,5,475.69,0.0,2378.45,356.77,2021.68,351.18,0
2025-004358,2025-04-13 16:02:26,S1011,C00435,P2082,Web,Efectivo,Promo 15%,1,239.21,0.15,239.21,28.71,210.5,152.77,0
2025-004359,2025-02-15 07:00:27,S1028,C00498,P2096,Call Center,Efectivo,Black Friday,2,636.0,0.0,1272.0,190.8,1081.2,369.96,0
2025-004360,2025-07-21 23:26:46,S1023,C00792,P2150,Tienda,Tarjeta,Sin Promo,1,234.07,0.0,234.07,35.11,198.96,154.53,0
2025-004361,2025-08-25 02:35:24,S1043,C00741,P2065,Tienda,Financiamiento,Promo 15%,3,347.05,0.15,1041.15,135.35,905.8,269.16,0
2025-004362,2025-12-22 12:58:54,S1042,C00566,P2034,Tienda,Billetera Digital,Promo 10%,5,249.8,0.05,1249.0,162.37,1086.63,122.22,0
2025-004363,2025-12-16 20:08:38,S1014,C00689,P2115,Call Center,Efectivo,Promo 10%,4,372.57,0.0,1490.28,178.83,1311.45,201.2,0
2025-004364,2025-06-06 19:09:52,S1027,C00737,P2011,Marketplace,Transferencia,Cyber Week,2,392.72,0.0,785.44,117.82,667.62,309.34,1
2025-004365,2025-04-17 19:29:14,S1017,C00503,P2058,Tienda,Transferencia,Cyber Week,1,372.73,0.2,372.73,44.73,328.0,324.41,0
2025-004366,2025-01-08 23:53:41,S1022,C00690,P2100,Tienda,Financiamiento,Promo 15%,2,457.58,0.2,915.16,137.27,777.89,422.9,0
2025-004367,2025-01-27 05:04:35,S1009,C00259,P2002,Call Center,Tarjeta,Promo 10%,2,261.14,0.1,522.28,67.9,454.38,134.76,0
2025-004368,2025-01-19 20:23:45,S1029,C00502,P2016,Tienda,Tarjeta,2x1,2,172.59,0.0,345.18,51.78,293.4,121.18,0
2025-004369,2025-12-11 10:22:36,S1027,C00113,P2137,Tienda,Transferencia,Promo 15%,1,364.43,0.15,364.43,54.66,309.77,246.0,1
2025-004370,2025-03-28 12:27:28,S1028,C00143,P2063,Web,Transferencia,Cyber Week,2,70.41,0.0,140.82,21.12,119.7,34.56,0
2025-004371,2025-07-02 13:51:44,S1011,C00681,P2136,Web,Transferencia,Promo 15%,2,131.58,0.15,263.16,31.58,231.58,99.42,0
2025-004372,2025-08-13 12:05:52,S1041,C00656,P2081,Marketplace,Transferencia,2x1,4,359.38,0.1,1437.52,186.88,1250.64,192.91,0
2025-004373,2025-04-02 03:36:54,S1026,C00438,P2029,Tienda,Efectivo,Black Friday,2,466.92,0.05,933.84,140.08,793.76,271.13,0
2025-004374,2025-01-14 06:15:39,S1033,C00511,P2099,Web,Tarjeta,Sin Promo,2,250.38,0.15,500.76,75.11,425.65,231.19,0
2025-004375,2025-02-23 15:05:43,S1024,C00450,P2127,Tienda,Transferencia,2x1,1,586.13,0.2,586.13,87.92,498.21,361.43,1
2025-004376,2025-01-15 09:46:31,S1014,C00045,P2075,Web,Financiamiento,Black Friday,2,551.05,0.05,1102.1,132.25,969.85,301.87,0
2025-004377,2025-02-17 12:36:40,S1008,C00503,P2063,Tienda,Transferencia,Sin Promo,1,63.37,0.1,63.37,8.24,55.13,34.56,0
2025-004378,2025-07-19 20:15:05,S1028,C00630,P2109,Web,Financiamiento,2x1,4,187.45,0.1,749.8,112.47,637.33,141.94,0
